COUNTRY,COUNTRY_CODE,GHE_CAUSE_TITLE,YEAR,DEATHS_100K
Thailand,THA,Pancreas cancer,2019,3.427598042
Thailand,THA,Pancreatitis,2000,1.080568055
Thailand,THA,Pancreatitis,2005,1.155190451
Thailand,THA,Pancreatitis,2010,1.29449955
Thailand,THA,Pancreatitis,2015,1.464992646
Thailand,THA,Pancreatitis,2019,1.666104365
Thailand,THA,Paralytic ileus and intestinal obstruction,2000,2.132145131
Thailand,THA,Paralytic ileus and intestinal obstruction,2005,2.361869413
Thailand,THA,Paralytic ileus and intestinal obstruction,2010,2.751053822
Thailand,THA,Paralytic ileus and intestinal obstruction,2015,3.517581057
Thailand,THA,Paralytic ileus and intestinal obstruction,2019,4.082284375
Thailand,THA,Parkinson disease,2000,3.148169973
Thailand,THA,Parkinson disease,2005,3.579732098
Thailand,THA,Parkinson disease,2010,4.318369854
Thailand,THA,Parkinson disease,2015,5.159025042
Thailand,THA,Parkinson disease,2019,6.164251461
Thailand,THA,Peptic ulcer disease,2000,1.092418311
Thailand,THA,Peptic ulcer disease,2005,1.178209714
Thailand,THA,Peptic ulcer disease,2010,1.628712785
Thailand,THA,Peptic ulcer disease,2015,2.148707099
Thailand,THA,Peptic ulcer disease,2019,2.403991376
Thailand,THA,Poisonings,2000,0.387560196
Thailand,THA,Poisonings,2005,0.297322499
Thailand,THA,Poisonings,2010,0.241156302
Thailand,THA,Poisonings,2015,0.175940652
Thailand,THA,Poisonings,2019,0.186828199
Thailand,THA,Prostate cancer,2000,2.804363425
Thailand,THA,Prostate cancer,2005,2.897425238
Thailand,THA,Prostate cancer,2010,3.232611491
Thailand,THA,Prostate cancer,2015,3.734881296
Thailand,THA,Prostate cancer,2019,4.327999758
Thailand,THA,Protein-energy malnutrition,2000,1.501199216
Thailand,THA,Protein-energy malnutrition,2005,1.054328293
Thailand,THA,Protein-energy malnutrition,2010,0.990489583
Thailand,THA,Protein-energy malnutrition,2015,1.137199354
Thailand,THA,Protein-energy malnutrition,2019,1.370704655
Thailand,THA,Rabies,2000,0.036008476
Thailand,THA,Rabies,2005,0.026110592
Thailand,THA,Rabies,2010,0.010244693
Thailand,THA,Rabies,2015,0.006712555
Thailand,THA,Rabies,2019,0.002652811
Thailand,THA,Rheumatic heart disease,2000,1.83998566
Thailand,THA,Rheumatic heart disease,2005,0.844937603
Thailand,THA,Rheumatic heart disease,2010,0.569242557
Thailand,THA,Rheumatic heart disease,2015,0.590322584
Thailand,THA,Rheumatic heart disease,2019,0.626357376
Thailand,THA,Rheumatoid arthritis,2000,0.184159554
Thailand,THA,Rheumatoid arthritis,2005,0.17580533
Thailand,THA,Rheumatoid arthritis,2010,0.204999059
Thailand,THA,Rheumatoid arthritis,2015,0.246319885
Thailand,THA,Rheumatoid arthritis,2019,0.275266131
Thailand,THA,Road injury,2000,39.02307933
Thailand,THA,Road injury,2005,38.85651253
Thailand,THA,Road injury,2010,38.33658835
Thailand,THA,Road injury,2015,32.83189385
Thailand,THA,Road injury,2019,32.21415826
Thailand,THA,Schistosomiasis,2000,0
Thailand,THA,Schistosomiasis,2005,0
Thailand,THA,Schistosomiasis,2010,0
Thailand,THA,Schistosomiasis,2015,0
Thailand,THA,Schistosomiasis,2019,0
Thailand,THA,Schizophrenia,2000,0
Thailand,THA,Schizophrenia,2005,0
Thailand,THA,Schizophrenia,2010,0
Thailand,THA,Schizophrenia,2015,0
Thailand,THA,Schizophrenia,2019,0
Thailand,THA,Self-harm,2000,12.00050175
Thailand,THA,Self-harm,2005,9.0834618
Thailand,THA,Self-harm,2010,8.049771184
Thailand,THA,Self-harm,2015,8.053519222
Thailand,THA,Self-harm,2019,8.82654997
Thailand,THA,Sickle cell disorders and trait,2000,0
Thailand,THA,Sickle cell disorders and trait,2005,0
Thailand,THA,Sickle cell disorders and trait,2010,0
Thailand,THA,Sickle cell disorders and trait,2015,0
Thailand,THA,Sickle cell disorders and trait,2019,0
Thailand,THA,Skin diseases,2000,2.069181219
Thailand,THA,Skin diseases,2005,2.048873104
Thailand,THA,Skin diseases,2010,2.995666154
Thailand,THA,Skin diseases,2015,4.226395976
Thailand,THA,Skin diseases,2019,4.852255063
Thailand,THA,Stomach cancer,2000,5.911339064
Thailand,THA,Stomach cancer,2005,4.926084881
Thailand,THA,Stomach cancer,2010,4.651610351
Thailand,THA,Stomach cancer,2015,4.581119587
Thailand,THA,Stomach cancer,2019,4.946667559
Thailand,THA,Stroke,2000,62.19882856
Thailand,THA,Stroke,2005,59.0986553
Thailand,THA,Stroke,2010,57.99758624
Thailand,THA,Stroke,2015,62.80369639
Thailand,THA,Stroke,2019,72.20935034
Thailand,THA,Sudden infant death syndrome,2000,0.319727746
Thailand,THA,Sudden infant death syndrome,2005,0.295612916
Thailand,THA,Sudden infant death syndrome,2010,0.26595491
Thailand,THA,Sudden infant death syndrome,2015,0.21041795
Thailand,THA,Sudden infant death syndrome,2019,0.164800664
Thailand,THA,Syphilis,2000,0.285993029
Thailand,THA,Syphilis,2005,0.195318593
Thailand,THA,Syphilis,2010,0.049344496
Thailand,THA,Syphilis,2015,0.044558493
Thailand,THA,Syphilis,2019,0.045811547
Thailand,THA,Testicular cancer,2000,0.088167869
Thailand,THA,Testicular cancer,2005,0.069639164
Thailand,THA,Testicular cancer,2010,0.062158728
Thailand,THA,Testicular cancer,2015,0.067189268
Thailand,THA,Testicular cancer,2019,0.072818209
Thailand,THA,Tetanus,2000,0.436268011
Thailand,THA,Tetanus,2005,0.24746073
Thailand,THA,Tetanus,2010,0.215185629
Thailand,THA,Tetanus,2015,0.188029313
Thailand,THA,Tetanus,2019,0.15696579
Thailand,THA,Thalassaemias,2000,0.619346789
Thailand,THA,Thalassaemias,2005,0.262583005
Thailand,THA,Thalassaemias,2010,0.137679178
Thailand,THA,Thalassaemias,2015,0.139091488
Thailand,THA,Thalassaemias,2019,0.144176862
Thailand,THA,Thyroid cancer,2000,0.741601068
Thailand,THA,Thyroid cancer,2005,0.585999793
Thailand,THA,Thyroid cancer,2010,0.547030907
Thailand,THA,Thyroid cancer,2015,0.516503291
Thailand,THA,Thyroid cancer,2019,0.572180278
Thailand,THA,"Trachea, bronchus, lung cancers",2000,26.98212599
Thailand,THA,"Trachea, bronchus, lung cancers",2005,25.81678963
Thailand,THA,"Trachea, bronchus, lung cancers",2010,27.55202384
Thailand,THA,"Trachea, bronchus, lung cancers",2015,28.26621318
Thailand,THA,"Trachea, bronchus, lung cancers",2019,32.01948569
Thailand,THA,Trachoma,2000,0
Thailand,THA,Trachoma,2005,0
Thailand,THA,Trachoma,2010,0
Thailand,THA,Trachoma,2015,0
Thailand,THA,Trachoma,2019,0
Thailand,THA,Trichomoniasis,2000,0
Thailand,THA,Trichomoniasis,2005,0
Thailand,THA,Trichomoniasis,2010,0
Thailand,THA,Trichomoniasis,2015,0
Thailand,THA,Trichomoniasis,2019,0
Thailand,THA,Trichuriasis,2000,0
Thailand,THA,Trichuriasis,2005,0
Thailand,THA,Trichuriasis,2010,0
Thailand,THA,Trichuriasis,2015,0
Thailand,THA,Trichuriasis,2019,0
Thailand,THA,Tuberculosis,2000,19.9152575
Thailand,THA,Tuberculosis,2005,15.9916211
Thailand,THA,Tuberculosis,2010,12.64590762
Thailand,THA,Tuberculosis,2015,14.03435197
Thailand,THA,Tuberculosis,2019,13.72815937
Thailand,THA,Uncorrected refractive errors,2000,0
Thailand,THA,Uncorrected refractive errors,2005,0
Thailand,THA,Uncorrected refractive errors,2010,0
Thailand,THA,Uncorrected refractive errors,2015,0
Thailand,THA,Uncorrected refractive errors,2019,0
Thailand,THA,Upper respiratory infections,2000,0.016621719
Thailand,THA,Upper respiratory infections,2005,0.012475204
Thailand,THA,Upper respiratory infections,2010,0.011658813
Thailand,THA,Upper respiratory infections,2015,0.011539486
Thailand,THA,Upper respiratory infections,2019,0.013702146
Thailand,THA,Urolithiasis,2000,0.388322175
Thailand,THA,Urolithiasis,2005,0.318322264
Thailand,THA,Urolithiasis,2010,0.419788417
Thailand,THA,Urolithiasis,2015,0.549333556
Thailand,THA,Urolithiasis,2019,0.664260101
Thailand,THA,Vitamin A deficiency,2000,0
Thailand,THA,Vitamin A deficiency,2005,0
Thailand,THA,Vitamin A deficiency,2010,0
Thailand,THA,Vitamin A deficiency,2015,0
Thailand,THA,Vitamin A deficiency,2019,0
Thailand,THA,Whooping cough,2000,0.169459333
Thailand,THA,Whooping cough,2005,0.123205056
Thailand,THA,Whooping cough,2010,0.122169402
Thailand,THA,Whooping cough,2015,0.120623905
Thailand,THA,Whooping cough,2019,0.104623071
Thailand,THA,Yellow fever,2000,0
Thailand,THA,Yellow fever,2005,0
Thailand,THA,Yellow fever,2010,0
Thailand,THA,Yellow fever,2015,0
Thailand,THA,Yellow fever,2019,0
Turkey,TUR,Acute hepatitis A,2000,0.40741811
Turkey,TUR,Acute hepatitis A,2005,0.077382533
Turkey,TUR,Acute hepatitis A,2010,0.023572834
Turkey,TUR,Acute hepatitis A,2015,0.012986568
Turkey,TUR,Acute hepatitis A,2019,0.007196814
Turkey,TUR,Acute hepatitis B,2000,1.177402809
Turkey,TUR,Acute hepatitis B,2005,0.311518855
Turkey,TUR,Acute hepatitis B,2010,0.123887931
Turkey,TUR,Acute hepatitis B,2015,0.077335905
Turkey,TUR,Acute hepatitis B,2019,0.078969439
Turkey,TUR,Acute hepatitis C,2000,0.33136248
Turkey,TUR,Acute hepatitis C,2005,0.062450316
Turkey,TUR,Acute hepatitis C,2010,0.018030945
Turkey,TUR,Acute hepatitis C,2015,0.017135825
Turkey,TUR,Acute hepatitis C,2019,0.016563888
Turkey,TUR,Acute hepatitis E,2000,0.004819292
Turkey,TUR,Acute hepatitis E,2005,6.78581E-05
Turkey,TUR,Acute hepatitis E,2010,0
Turkey,TUR,Acute hepatitis E,2015,0
Turkey,TUR,Acute hepatitis E,2019,0
Turkey,TUR,African trypanosomiasis,2000,0
Turkey,TUR,African trypanosomiasis,2005,0
Turkey,TUR,African trypanosomiasis,2010,0
Turkey,TUR,African trypanosomiasis,2015,0
Turkey,TUR,African trypanosomiasis,2019,0
Turkey,TUR,Alcohol use disorders,2000,0.212513703
Turkey,TUR,Alcohol use disorders,2005,0.182442231
Turkey,TUR,Alcohol use disorders,2010,0.168850741
Turkey,TUR,Alcohol use disorders,2015,0.195329672
Turkey,TUR,Alcohol use disorders,2019,0.209797559
Turkey,TUR,Alzheimer disease and other dementias,2000,11.35393919
Turkey,TUR,Alzheimer disease and other dementias,2005,12.31314116
Turkey,TUR,Alzheimer disease and other dementias,2010,14.9124273
Turkey,TUR,Alzheimer disease and other dementias,2015,17.90032656
Turkey,TUR,Alzheimer disease and other dementias,2019,20.74492842
Turkey,TUR,Anxiety disorders,2000,0
Turkey,TUR,Anxiety disorders,2005,0
Turkey,TUR,Anxiety disorders,2010,0
Turkey,TUR,Anxiety disorders,2015,0
Turkey,TUR,Anxiety disorders,2019,0
Turkey,TUR,Appendicitis,2000,0.16937327
Turkey,TUR,Appendicitis,2005,0.124027404
Turkey,TUR,Appendicitis,2010,0.096036224
Turkey,TUR,Appendicitis,2015,0.093379516
Turkey,TUR,Appendicitis,2019,0.096751362
Turkey,TUR,Ascariasis,2000,0.005351377
Turkey,TUR,Ascariasis,2005,0
Turkey,TUR,Ascariasis,2010,0
Turkey,TUR,Ascariasis,2015,0
Turkey,TUR,Ascariasis,2019,0
Turkey,TUR,Asthma,2000,3.596924002
Turkey,TUR,Asthma,2005,2.868942527
Turkey,TUR,Asthma,2010,2.86573477
Turkey,TUR,Asthma,2015,2.939685561
Turkey,TUR,Asthma,2019,2.925981599
Turkey,TUR,Autism and Asperger syndrome,2000,0
Turkey,TUR,Autism and Asperger syndrome,2005,0
Turkey,TUR,Autism and Asperger syndrome,2010,0
Turkey,TUR,Autism and Asperger syndrome,2015,0
Turkey,TUR,Autism and Asperger syndrome,2019,0
Turkey,TUR,Back and neck pain,2000,0
Turkey,TUR,Back and neck pain,2005,0
Turkey,TUR,Back and neck pain,2010,0
Turkey,TUR,Back and neck pain,2015,0
Turkey,TUR,Back and neck pain,2019,0
Turkey,TUR,Benign prostatic hyperplasia,2000,0
Turkey,TUR,Benign prostatic hyperplasia,2005,0
Turkey,TUR,Benign prostatic hyperplasia,2010,0
Turkey,TUR,Benign prostatic hyperplasia,2015,0
Turkey,TUR,Benign prostatic hyperplasia,2019,0
Turkey,TUR,Bipolar disorder,2000,0
Turkey,TUR,Bipolar disorder,2005,0
Turkey,TUR,Bipolar disorder,2010,0
Turkey,TUR,Bipolar disorder,2015,0
Turkey,TUR,Bipolar disorder,2019,0
Turkey,TUR,Bladder cancer,2000,3.384287255
Turkey,TUR,Bladder cancer,2005,3.780519448
Turkey,TUR,Bladder cancer,2010,4.583471498
Turkey,TUR,Bladder cancer,2015,5.082535348
Turkey,TUR,Bladder cancer,2019,5.374411802
Turkey,TUR,Brain and nervous system cancers,2000,4.568300316
Turkey,TUR,Brain and nervous system cancers,2005,4.526025
Turkey,TUR,Brain and nervous system cancers,2010,5.40050786
Turkey,TUR,Brain and nervous system cancers,2015,6.082155046
Turkey,TUR,Brain and nervous system cancers,2019,6.315534938
Turkey,TUR,Breast cancer,2000,4.496458575
Turkey,TUR,Breast cancer,2005,4.96943855
Turkey,TUR,Breast cancer,2010,6.111780764
Turkey,TUR,Breast cancer,2015,6.391774539
Turkey,TUR,Breast cancer,2019,6.758308172
Turkey,TUR,"Cardiomyopathy, myocarditis, endocarditis",2000,2.563406957
Turkey,TUR,"Cardiomyopathy, myocarditis, endocarditis",2005,2.159589728
Turkey,TUR,"Cardiomyopathy, myocarditis, endocarditis",2010,2.004682971
Turkey,TUR,"Cardiomyopathy, myocarditis, endocarditis",2015,1.826717337
Turkey,TUR,"Cardiomyopathy, myocarditis, endocarditis",2019,1.9549849
Turkey,TUR,Cataracts,2000,0
Turkey,TUR,Cataracts,2005,0
Turkey,TUR,Cataracts,2010,0
Turkey,TUR,Cataracts,2015,0
Turkey,TUR,Cataracts,2019,0
Turkey,TUR,Cervix uteri cancer,2000,1.572757305
Turkey,TUR,Cervix uteri cancer,2005,1.358867995
Turkey,TUR,Cervix uteri cancer,2010,1.522014892
Turkey,TUR,Cervix uteri cancer,2015,1.538570386
Turkey,TUR,Cervix uteri cancer,2019,1.569687986
Turkey,TUR,Chagas disease,2000,0
Turkey,TUR,Chagas disease,2005,0
Turkey,TUR,Chagas disease,2010,0
Turkey,TUR,Chagas disease,2015,0
Turkey,TUR,Chagas disease,2019,0
Turkey,TUR,Childhood behavioural disorders,2000,0
Turkey,TUR,Childhood behavioural disorders,2005,0
Turkey,TUR,Childhood behavioural disorders,2010,0
Turkey,TUR,Childhood behavioural disorders,2015,0
Turkey,TUR,Childhood behavioural disorders,2019,0
Turkey,TUR,Chlamydia,2000,0.000516512
Turkey,TUR,Chlamydia,2005,0.000596768
Turkey,TUR,Chlamydia,2010,0.000770687
Turkey,TUR,Chlamydia,2015,0.000974263
Turkey,TUR,Chlamydia,2019,0.00108444
Turkey,TUR,Chronic obstructive pulmonary disease,2000,18.65191146
Turkey,TUR,Chronic obstructive pulmonary disease,2005,21.81178366
Turkey,TUR,Chronic obstructive pulmonary disease,2010,27.33271817
Turkey,TUR,Chronic obstructive pulmonary disease,2015,29.708573
Turkey,TUR,Chronic obstructive pulmonary disease,2019,30.06439014
Turkey,TUR,Cirrhosis of the liver,2000,7.469623137
Turkey,TUR,Cirrhosis of the liver,2005,7.082021227
Turkey,TUR,Cirrhosis of the liver,2010,7.011968873
Turkey,TUR,Cirrhosis of the liver,2015,7.089776154
Turkey,TUR,Cirrhosis of the liver,2019,7.596262814
Turkey,TUR,Collective violence and legal intervention,2000,0.193368438
Turkey,TUR,Collective violence and legal intervention,2005,0.558691309
Turkey,TUR,Collective violence and legal intervention,2010,0.292310555
Turkey,TUR,Collective violence and legal intervention,2015,1.89903268
Turkey,TUR,Collective violence and legal intervention,2019,0.380566684
Turkey,TUR,Colon and rectum cancers,2000,7.062293604
Turkey,TUR,Colon and rectum cancers,2005,7.38111544
Turkey,TUR,Colon and rectum cancers,2010,10.26798534
Turkey,TUR,Colon and rectum cancers,2015,11.744526
Turkey,TUR,Colon and rectum cancers,2019,12.70851544
Turkey,TUR,Congenital anomalies,2000,27.47001286
Turkey,TUR,Congenital anomalies,2005,18.49930495
Turkey,TUR,Congenital anomalies,2010,12.25453309
Turkey,TUR,Congenital anomalies,2015,8.145157339
Turkey,TUR,Congenital anomalies,2019,5.960335347
Turkey,TUR,Corpus uteri cancer,2000,0.823203222
Turkey,TUR,Corpus uteri cancer,2005,0.7691401
Turkey,TUR,Corpus uteri cancer,2010,1.05059656
Turkey,TUR,Corpus uteri cancer,2015,1.22533752
Turkey,TUR,Corpus uteri cancer,2019,1.306428152
Turkey,TUR,Cysticercosis,2000,0
Turkey,TUR,Cysticercosis,2005,0
Turkey,TUR,Cysticercosis,2010,0
Turkey,TUR,Cysticercosis,2015,0
Turkey,TUR,Cysticercosis,2019,0
Turkey,TUR,Dengue,2000,0
Turkey,TUR,Dengue,2005,0
Turkey,TUR,Dengue,2010,0
Turkey,TUR,Dengue,2015,0
Turkey,TUR,Dengue,2019,0
Turkey,TUR,Depressive disorders,2000,0
Turkey,TUR,Depressive disorders,2005,0
Turkey,TUR,Depressive disorders,2010,0
Turkey,TUR,Depressive disorders,2015,0
Turkey,TUR,Depressive disorders,2019,0
Turkey,TUR,Diabetes mellitus,2000,19.11049731
Turkey,TUR,Diabetes mellitus,2005,18.53512577
Turkey,TUR,Diabetes mellitus,2010,22.72907522
Turkey,TUR,Diabetes mellitus,2015,20.33983592
Turkey,TUR,Diabetes mellitus,2019,21.46045264
Turkey,TUR,Diarrhoeal diseases,2000,3.291892508
Turkey,TUR,Diarrhoeal diseases,2005,1.986785902
Turkey,TUR,Diarrhoeal diseases,2010,1.069012898
Turkey,TUR,Diarrhoeal diseases,2015,0.924778132
Turkey,TUR,Diarrhoeal diseases,2019,0.891215616
Turkey,TUR,Diphtheria,2000,0.024902559
Turkey,TUR,Diphtheria,2005,0.001861837
Turkey,TUR,Diphtheria,2010,0
Turkey,TUR,Diphtheria,2015,0
Turkey,TUR,Diphtheria,2019,0
Turkey,TUR,Drowning,2000,1.828132876
Turkey,TUR,Drowning,2005,0.966315408
Turkey,TUR,Drowning,2010,0.670870217
Turkey,TUR,Drowning,2015,0.696404506
Turkey,TUR,Drowning,2019,0.657464806
Turkey,TUR,Drug use disorders,2000,0.471111114
Turkey,TUR,Drug use disorders,2005,0.60097499
Turkey,TUR,Drug use disorders,2010,0.729862721
Turkey,TUR,Drug use disorders,2015,1.047996117
Turkey,TUR,Drug use disorders,2019,1.168768328
Turkey,TUR,Eating disorders,2000,0
Turkey,TUR,Eating disorders,2005,0
Turkey,TUR,Eating disorders,2010,0
Turkey,TUR,Eating disorders,2015,0
Turkey,TUR,Eating disorders,2019,0
Turkey,TUR,Echinococcosis,2000,1.021520276
Turkey,TUR,Echinococcosis,2005,0.605109234
Turkey,TUR,Echinococcosis,2010,0.420586873
Turkey,TUR,Echinococcosis,2015,0.285423727
Turkey,TUR,Echinococcosis,2019,0.199362323
Turkey,TUR,Encephalitis,2000,0.436128253
Turkey,TUR,Encephalitis,2005,0.34584613
Turkey,TUR,Encephalitis,2010,0.282837698
Turkey,TUR,Encephalitis,2015,0.217214052
Turkey,TUR,Encephalitis,2019,0.225673887
Turkey,TUR,Epilepsy,2000,2.460654825
Turkey,TUR,Epilepsy,2005,2.073577121
Turkey,TUR,Epilepsy,2010,1.7563909
Turkey,TUR,Epilepsy,2015,1.423400757
Turkey,TUR,Epilepsy,2019,1.37839217
Turkey,TUR,Exposure to mechanical forces,2000,1.729388873
Turkey,TUR,Exposure to mechanical forces,2005,1.416519788
Turkey,TUR,Exposure to mechanical forces,2010,1.285122553
Turkey,TUR,Exposure to mechanical forces,2015,1.09864618
Turkey,TUR,Exposure to mechanical forces,2019,1.097000561
Turkey,TUR,Falls,2000,3.063431219
Turkey,TUR,Falls,2005,3.566910669
Turkey,TUR,Falls,2010,4.429744417
Turkey,TUR,Falls,2015,4.845211256
Turkey,TUR,Falls,2019,5.245953444
Turkey,TUR,"Fire, heat and hot substances",2000,0.696351947
Turkey,TUR,"Fire, heat and hot substances",2005,0.521861409
Turkey,TUR,"Fire, heat and hot substances",2010,0.43523597
Turkey,TUR,"Fire, heat and hot substances",2015,0.398287504
Turkey,TUR,"Fire, heat and hot substances",2019,0.412846686
Turkey,TUR,Food-bourne trematodes,2000,0
Turkey,TUR,Food-bourne trematodes,2005,0
Turkey,TUR,Food-bourne trematodes,2010,0
Turkey,TUR,Food-bourne trematodes,2015,0
Turkey,TUR,Food-bourne trematodes,2019,0
Turkey,TUR,Gallbladder and biliary diseases,2000,1.03366445
Turkey,TUR,Gallbladder and biliary diseases,2005,1.090454625
Turkey,TUR,Gallbladder and biliary diseases,2010,1.308146682
Turkey,TUR,Gallbladder and biliary diseases,2015,1.488838889
Turkey,TUR,Gallbladder and biliary diseases,2019,1.617979894
Turkey,TUR,Gallbladder and biliary tract cancer,2000,1.462475063
Turkey,TUR,Gallbladder and biliary tract cancer,2005,1.436293372
Turkey,TUR,Gallbladder and biliary tract cancer,2010,1.525996462
Turkey,TUR,Gallbladder and biliary tract cancer,2015,1.40887278
Turkey,TUR,Gallbladder and biliary tract cancer,2019,1.441106549
Turkey,TUR,Gastritis and duodenitis,2000,0.016731836
Turkey,TUR,Gastritis and duodenitis,2005,0.026044242
Turkey,TUR,Gastritis and duodenitis,2010,0.030657308
Turkey,TUR,Gastritis and duodenitis,2015,0.037524644
Turkey,TUR,Gastritis and duodenitis,2019,0.04087063
Turkey,TUR,Genital herpes,2000,0
Turkey,TUR,Genital herpes,2005,0
Turkey,TUR,Genital herpes,2010,0
Turkey,TUR,Genital herpes,2015,0
Turkey,TUR,Genital herpes,2019,0
Turkey,TUR,Glaucoma,2000,0
Turkey,TUR,Glaucoma,2005,0
Turkey,TUR,Glaucoma,2010,0
Turkey,TUR,Glaucoma,2015,0
Turkey,TUR,Glaucoma,2019,0
Turkey,TUR,Gonorrhoea,2000,0.002898713
Turkey,TUR,Gonorrhoea,2005,0.002663813
Turkey,TUR,Gonorrhoea,2010,0.003483509
Turkey,TUR,Gonorrhoea,2015,0.003955739
Turkey,TUR,Gonorrhoea,2019,0.004353112
Turkey,TUR,Gout,2000,0
Turkey,TUR,Gout,2005,0
Turkey,TUR,Gout,2010,0
